42,9.523809524,4.761904762,112.42,0.123287671,1,1,0,73,-30,False,False,False,False,False,True,False,False,True,False,False
35,5.714285714,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
43,2.325581395,2.325581395,35.0,0.071428571,1,0,0,28,0,False,True,False,False,False,False,False,False,False,False,True
43,6.976744186,2.325581395,31.02,0.0,1,0,0,0,-32,False,True,False,False,False,False,False,False,False,False,True
30,63.33333333,13.33333333,30.44,0.0,1,0,0,0,-16,False,False,False,False,False,True,False,False,False,False,True
13,84.61538462,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False
31,90.32258065,0.0,50.64,0.0,0,0,0,0,-42,False,False,False,False,False,True,False,False,True,False,False
32,6.25,0.0,45.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,54.2,0.0,0,0,0,0,-34,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0.0,50.84,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
37,16.21621622,2.702702703,62.37,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,True,False,False
37,54.05405405,0.0,9.5,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
43,18.60465116,16.27906977,83.03,0.0,0,0,0,0,-1,False,False,False,False,True,False,False,False,False,True,False
14,21.42857143,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
45,0.0,0.0,91.75,0.0,1,0,0,0,-7,False,False,False,False,False,False,True,False,False,False,True
45,0.0,0.0,41.0,0.0,0,0,0,0,-12,False,False,False,False,False,True,False,False,True,False,False
43,16.27906977,2.325581395,50.0,0.0,0,0,0,0,-254,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,25.05,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,38.49,0.071428571,0,0,0,28,-81,False,True,False,False,False,False,False,False,False,True,False
45,0.0,0.0,101.03,0.0,1,0,0,0,-13,False,False,False,False,True,False,False,True,False,False,False
36,2.777777778,2.777777778,37.35,0.0,0,0,0,0,39,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0.0,26.22,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
22,22.72727273,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
3,0.0,0.0,40.02,0.0,1,0,0,0,-2,False,True,False,False,False,False,False,False,True,False,False
0,0.0,0.0,36.86,0.0,1,0,0,0,-21,False,False,False,False,False,False,True,False,True,False,False
9,100.0,22.22222222,35.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
49,26.53061224,12.24489796,68.38,0.049382716,1,1,1,81,-32,True,False,False,False,False,False,False,False,False,False,True
16,0.0,0.0,50.58,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,100.0,100.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
29,27.5862069,10.34482759,44.09,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
34,5.882352941,0.0,61.66,0.0,0,0,0,0,-1,False,False,False,False,False,False,True,False,False,True,False
38,13.15789474,10.52631579,32.47,0.0,1,0,0,0,-34,False,True,False,False,False,False,False,False,False,True,False
20,50.0,5.0,31.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
39,7.692307692,5.128205128,34.43,0.0,1,0,0,0,-33,False,False,True,False,False,False,False,True,False,False,False
16,0.0,0.0,56.77,2.0,0,0,0,1,0,False,False,False,False,True,False,False,False,True,False,False
16,0.0,0.0,53.81,0.0,0,0,0,0,-10,False,False,False,False,False,False,True,False,False,True,False
48,0.0,0.0,51.58,0.014314928,0,0,0,489,-1,False,False,False,False,False,True,False,False,False,True,False
29,24.13793103,3.448275862,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
16,0.0,0.0,57.74,0.068965517,0,0,0,29,-15,False,False,False,False,False,False,True,False,True,False,False
43,25.58139535,11.62790698,69.92,0.137931034482759,1,1,1,29,-2,False,False,True,False,False,False,False,False,False,False,True
32,6.25,3.125,59.65,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
48,31.25,8.333333333,85.62,0.0340760157273919,1,0,0,763,-25,False,False,False,False,False,True,False,False,True,False,False
46,6.52173913,4.347826087,47.15,0.0666666666666667,1,0,0,30,28,False,False,False,False,True,False,False,False,False,False,True
28,42.85714286,21.42857143,53.08,0.0,1,0,0,0,-8,False,False,False,False,False,False,True,False,False,False,True
53,13.20754717,0.0,39.94,0.028436018957346,1,0,0,211,0,False,False,False,False,True,False,False,False,False,True,False
35,14.28571429,2.857142857,82.02,0.0,1,0,0,0,-14,False,False,False,False,False,True,False,False,False,False,True
43,23.25581395,0.0,139.76,0.108695652,1,0,0,92,-1,False,False,True,False,False,False,False,False,False,False,True
29,44.82758621,24.13793103,55.69,0.0,1,0,0,0,-5,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,64.01,0.214285714285714,0,0,0,14,26,False,False,False,True,False,False,False,False,False,True,False
36,8.333333333,0.0,37.26,0.0,1,0,0,0,-43,False,False,False,False,False,True,False,False,False,False,True
8,75.0,37.5,35.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
55,7.272727273,0.0,110.84,0.042857143,0,1,0,1400,-552,False,False,False,False,False,True,False,False,False,True,False
38,47.36842105,13.15789474,48.64,0.181818182,1,1,0,11,0,False,False,False,False,False,False,True,False,True,False,False
32,12.5,3.125,39.97,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
41,2.43902439,0.0,50.89,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
44,2.272727273,0.0,89.03,0.0,1,0,0,0,-38,False,False,False,False,True,False,False,True,False,False,False
40,0.0,0.0,50.76,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
39,20.51282051,2.564102564,38.16,0.0,0,0,0,0,-255,False,True,False,False,False,False,False,False,False,False,True
31,9.677419355,3.225806452,36.74,0.0,1,0,0,0,-1,False,True,False,False,False,False,False,False,False,False,True
0,0.0,0.0,45.05,0.0,0,0,0,0,-2,False,False,False,True,False,False,False,False,False,False,True
41,2.43902439,2.43902439,60.82,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
34,0.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
16,0.0,0.0,10.84,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
31,45.16129032,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
46,6.52173913,0.0,70.0,0.0,0,0,0,0,-76,False,False,False,False,False,False,True,False,False,False,True
19,100.0,5.263157895,66.07,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False
44,40.90909091,2.272727273,111.61,0.04109589,0,0,0,146,-76,False,True,False,False,False,False,False,False,True,False,False
34,17.64705882,2.941176471,30.5,0.0,1,0,0,0,-9,True,False,False,False,False,False,False,False,False,False,True
34,41.17647059,11.76470588,52.92,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
21,47.61904762,23.80952381,59.14,0.4,1,0,0,5,0,True,False,False,False,False,False,False,False,False,True,False
9,0.0,0.0,31.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
31,3.225806452,3.225806452,40.02,0.0,1,1,0,0,-21,False,True,False,False,False,False,False,False,True,False,False
47,0.0,0.0,31.19,0.065217391,0,0,0,92,0,False,False,False,False,False,False,True,False,True,False,False
37,72.97297297,0.0,108.79,0.033333333,0,0,0,120,-43,False,False,False,False,False,True,False,False,True,False,False
39,87.17948718,35.8974359,85.39,0.243902439,1,1,0,41,0,True,False,False,False,False,False,False,False,True,False,False
44,0.0,0.0,40.0,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
32,9.375,6.25,71.98,0.0,1,0,0,0,-3,False,False,False,False,True,False,False,False,True,False,False
29,68.96551724,13.79310345,101.07,0.078431373,1,0,0,51,-11,False,True,False,False,False,False,False,False,False,False,True
46,39.13043478,2.173913043,94.12,0.124575311,1,0,0,883,-76,False,False,False,False,False,True,False,False,False,True,False
38,21.05263158,0.0,40.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
45,13.33333333,4.444444444,70.92,0.0,1,0,0,0,-45,False,False,False,False,False,False,True,False,False,False,True
5,100.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,46.05,0.0,1,0,0,0,-6,False,False,False,False,True,False,False,False,False,False,True
40,27.5,2.5,79.93,0.0,1,0,0,0,-22,False,False,False,False,True,False,False,False,False,False,True
42,7.142857143,7.142857143,61.41,0.0,1,0,0,0,-102,False,False,False,False,False,True,False,False,False,False,True
40,22.5,0.0,51.78,0.285714286,1,0,0,7,-142,False,False,False,False,False,False,True,False,True,False,False
44,11.36363636,0.0,63.84,0.005976096,0,0,0,502,0,True,False,False,False,False,False,False,False,True,False,False
19,89.47368421,5.263157895,71.91,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
55,14.54545455,10.90909091,80.79,0.114775726,1,0,0,758,0,False,False,False,False,True,False,False,False,True,False,False
45,6.666666667,0.0,46.04,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
17,94.11764706,29.41176471,48.2,0.1,1,1,0,20,-870,False,False,False,False,False,True,False,False,False,False,True
40,0.0,0.0,99.0,0.0,1,0,0,0,-146,False,True,False,False,False,False,False,False,False,False,True
0,0.0,0.0,40.0,0.0,1,0,0,0,-413,False,False,False,False,False,False,True,False,False,False,True
45,73.33333333,17.77777778,150.35,0.130890052,1,1,1,191,0,True,False,False,False,False,False,False,False,False,False,True
52,7.692307692,0.0,38.86,0.0143540669856459,0,0,0,209,-22,False,False,False,False,True,False,False,False,False,False,True
27,48.14814815,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
51,15.68627451,3.921568627,55.18,0.023529412,1,1,1,85,-30,True,False,False,False,False,False,False,False,False,False,True
38,7.894736842,5.263157895,26.97,0.0,1,0,0,0,-25,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,92.39,0.107936508,0,0,0,630,-464,True,False,False,False,False,False,False,False,False,True,False
31,12.90322581,6.451612903,132.8,0.050847458,0,0,0,118,0,False,False,False,False,True,False,False,False,True,False,False
45,0.0,0.0,92.49,0.0,0,0,0,0,-13,False,False,False,False,False,True,False,False,True,False,False
42,16.66666667,4.761904762,57.18,0.0,0,0,0,0,-1,False,False,False,False,True,False,False,False,False,True,False
10,20.0,10.0,40.0,0.0,1,0,0,0,-2,False,False,False,False,False,False,True,False,False,False,True
45,0.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
44,4.545454545,0.0,179.3,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,100.0,0.0,66.83,0.0701754385964912,1,0,0,57,0,False,False,False,False,False,False,True,False,True,False,False
46,6.52173913,2.173913043,31.92,0.006116208,0,0,0,327,0,False,False,False,False,True,False,False,False,True,False,False
33,18.18181818,0.0,52.59,0.0,1,0,0,0,-8,True,False,False,False,False,False,False,False,False,False,True
2,100.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
46,2.173913043,0.0,50.12,0.0,0,0,0,0,-43,False,False,False,False,True,False,False,False,True,False,False
0,0.0,0.0,55.43,0.0,0,0,0,0,-46,False,False,False,False,False,False,True,False,True,False,False
44,2.272727273,2.272727273,95.73,0.15,1,0,0,20,-4,False,True,False,False,False,False,False,False,False,True,False
27,33.33333333,3.703703704,31.0,0.0,1,0,0,0,-89,False,False,True,False,False,False,False,True,False,False,False
35,2.857142857,0.0,0.0,0.0,0,0,0,0,39,False,False,False,True,False,False,False,False,False,False,True
37,10.81081081,0.0,40.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
0,0.0,0.0,64.01,0.0845410628019324,0,0,0,414,-160,False,False,False,False,True,False,False,False,False,True,False
44,4.545454545,4.545454545,28.41,0.0,0,0,0,0,-2,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0.0,39.68,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
23,73.91304348,39.13043478,50.59,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
16,0.0,0.0,47.32,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
3,0.0,0.0,40.02,0.0,1,0,0,0,-7,False,False,False,False,False,True,False,False,False,True,False
19,31.57894737,21.05263158,73.49,0.1,1,0,0,20,0,True,False,False,False,False,False,False,False,False,False,True
24,0.0,0.0,40.02,0.0,1,0,0,0,-21,True,False,False,False,False,False,False,False,True,False,False
45,44.44444444,2.222222222,88.18,0.080721747,0,0,0,1053,-808,False,False,False,False,False,True,False,False,False,True,False
39,33.33333333,7.692307692,45.61,0.166666667,1,0,0,12,-36,False,False,True,False,False,False,False,False,False,False,True
37,86.48648649,0.0,23.75,0.0,0,0,0,0,-4,True,False,False,False,False,False,False,False,True,False,False
43,9.302325581,2.325581395,40.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
5,40.0,20.0,40.02,0.0,0,0,0,0,-1,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,51.08,0.018292683,0,0,0,164,-40,False,False,False,False,False,False,True,False,False,True,False
45,0.0,0.0,134.4,0.0,0,0,0,0,-221,False,True,False,False,False,False,False,False,False,True,False
27,7.407407407,0.0,111.47,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0.0,128.05,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
0,0.0,0.0,40.0,0.0,0,0,0,0,-381,False,True,False,False,False,False,False,False,False,False,True
36,16.66666667,5.555555556,102.35,0.111111111,0,0,0,27,39,False,False,False,True,False,False,False,False,False,False,True
35,22.85714286,11.42857143,83.02,0.0,1,0,0,0,-27,True,False,False,False,False,False,False,False,False,False,True
45,4.444444444,0.0,57.33,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
0,0.0,0.0,39.5,0.0,0,0,0,0,19,False,False,False,True,False,False,False,False,False,False,True
34,32.35294118,2.941176471,34.07,0.0,1,0,0,0,-11,True,False,False,False,False,False,False,False,False,False,True
32,6.25,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
26,61.53846154,3.846153846,31.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
6,0.0,0.0,53.7,0.085365854,1,1,1,82,0,False,False,True,False,False,False,False,True,False,False,False
36,2.777777778,2.777777778,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
21,66.66666667,9.523809524,29.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
17,52.94117647,0.0,52.17,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
20,15.0,10.0,31.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
9,66.66666667,22.22222222,35.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
37,2.702702703,0.0,40.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
44,4.545454545,2.272727273,107.17,0.0,0,0,0,0,-162,False,True,False,False,False,False,False,False,True,False,False
48,2.083333333,0.0,80.34,0.125,0,0,0,16,-1,True,False,False,False,False,False,False,False,False,True,False
55,0.0,0.0,164.62,0.031518625,0,0,0,349,-7,False,True,False,False,False,False,False,False,True,False,False
26,19.23076923,0.0,70.58,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
5,20.0,0.0,57.21,0.025806452,1,0,0,155,-2,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0.0,46.42,0.01171875,0,0,0,256,-1,True,False,False,False,False,False,False,False,True,False,False
45,0.0,0.0,220.3,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,97.29,0.111111111,0,0,0,45,-1,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0.0,50.31,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
46,6.52173913,0.0,28.93,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
16,0.0,0.0,36.76,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
32,3.125,0.0,50.59,0.0,1,0,0,0,-2,False,True,False,False,False,False,False,False,True,False,False
20,15.0,5.0,8.18,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
30,36.66666667,10.0,51.18,0.06,1,0,0,50,0,False,False,True,False,False,False,False,False,False,False,True
42,30.95238095,9.523809524,65.5,0.666666667,0,0,0,3,-489,False,True,False,False,False,False,False,False,False,True,False
44,18.18181818,0.0,51.97,0.055555556,0,0,0,36,-2,True,False,False,False,False,False,False,False,False,True,False
46,10.86956522,0.0,26.1,0.119047619,0,0,0,42,0,False,False,False,False,False,False,True,False,False,True,False
45,4.444444444,0.0,56.62,0.142857143,1,0,0,14,-1,False,True,False,False,False,False,False,False,False,True,False
22,36.36363636,0.0,46.99,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
12,100.0,0.0,52.24,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,51.51,0.0,0,0,0,0,-8,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,59.0,0.008595989,1,0,0,349,26,False,False,False,True,False,False,False,False,False,False,True
1,100.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
35,85.71428571,0.0,58.82,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
16,0.0,0.0,53.94,0.0,0,0,0,0,-3,False,False,False,False,False,False,True,False,False,True,False
21,0.0,0.0,52.24,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
34,14.70588235,2.941176471,79.23,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
45,11.11111111,6.666666667,63.23,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,37.25,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
16,0.0,0.0,63.21,0.0,1,0,0,0,-330,False,True,False,False,False,False,False,False,True,False,False
0,0.0,0.0,40.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
35,88.57142857,0.0,54.43,0.0,0,0,0,0,-75,False,False,False,False,True,False,False,True,False,False,False
18,50.0,11.11111111,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
38,5.263157895,2.631578947,43.01,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
29,17.24137931,6.896551724,1.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
16,68.75,12.5,40.02,0.0,1,1,0,0,-7,False,False,False,False,True,False,False,False,False,True,False
46,52.17391304,8.695652174,101.93,0.096348884,1,0,0,986,-226,False,True,False,False,False,False,False,False,False,True,False
35,57.14285714,2.857142857,65.55,0.048780488,1,0,0,41,-14,False,True,False,False,False,False,False,False,True,False,False
18,44.44444444,16.66666667,110.57,0.285714286,1,0,0,7,-25,False,False,False,False,False,True,False,False,True,False,False
123,26.01626016,4.87804878,84.41,0.208333333,1,0,0,48,-20,False,True,False,False,False,False,False,False,True,False,False
47,4.255319149,0.0,95.89,0.035820896,1,0,0,335,0,True,False,False,False,False,False,False,False,True,False,False
48,2.083333333,2.083333333,29.92,0.0,1,0,0,0,-17,False,True,False,False,False,False,False,False,False,False,True
32,15.625,9.375,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
32,71.875,0.0,80.21,0.0,0,0,0,0,-356,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,18.74,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
47,6.382978723,2.127659574,179.06,0.017857143,1,0,0,280,-363,False,False,False,False,False,True,False,False,False,True,False
19,89.47368421,15.78947368,35.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
0,0.0,0.0,114.36,0.071428571,0,0,0,56,0,False,False,False,True,False,False,False,False,False,False,True
22,72.72727273,4.545454545,36.97,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
0,0.0,0.0,52.84,0.0,0,0,0,0,-1,False,False,False,False,False,True,False,False,True,False,False
45,0.0,0.0,56.22,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
45,4.444444444,4.444444444,40.62,0.0,1,0,0,0,-8,False,False,False,False,False,True,False,False,True,False,False
44,29.54545455,4.545454545,82.86,0.0235294117647059,0,0,0,510,-218,False,False,False,False,True,False,False,False,True,False,False
5,80.0,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,55.54,0.047957371,0,0,0,563,-518,True,False,False,False,False,False,False,False,False,True,False
38,10.52631579,2.631578947,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
40,10.0,0.0,88.82,0.0,0,0,0,0,-92,False,False,False,False,True,False,False,True,False,False,False
0,0.0,0.0,53.99,0.0,0,0,0,0,-11,False,False,False,False,True,False,False,False,False,True,False
45,2.222222222,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
47,21.27659574,4.255319149,69.98,0.083333333,1,0,0,24,-1,False,True,False,False,False,False,False,False,True,False,False
19,68.42105263,15.78947368,39.95,0.0,1,0,0,0,-1,False,True,False,False,False,False,False,False,True,False,False
9,44.44444444,22.22222222,51.93,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
37,2.702702703,2.702702703,52.49,0.0,1,0,0,0,-3,True,False,False,False,False,False,False,False,False,True,False
43,6.976744186,2.325581395,98.12,0.0,0,0,0,0,-112,False,True,False,False,False,False,False,False,True,False,False
37,2.702702703,2.702702703,40.0,0.0,1,0,0,0,-1,False,False,False,False,True,False,False,False,False,False,True
45,4.444444444,0.0,52.16,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,True,False,False
20,65.0,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False
